model,case_id,replicate_index,semantic_program_id,json_patch,line_patch,rewrite_with_ids,all_conditions_available
Qwen/Qwen3-32B,add_item_012,0,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_012,1,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_012,2,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_013,0,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_013,1,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_013,2,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_014,0,add_item:template-06,True,True,True,True
Qwen/Qwen3-32B,add_item_014,1,add_item:template-06,True,True,True,True
Qwen/Qwen3-32B,add_item_014,2,add_item:template-06,True,True,True,True
Qwen/Qwen3-32B,add_item_015,0,add_item:template-07,True,True,True,True
Qwen/Qwen3-32B,add_item_015,1,add_item:template-07,True,True,True,True
Qwen/Qwen3-32B,add_item_015,2,add_item:template-07,True,True,True,True
Qwen/Qwen3-32B,add_item_016,0,add_item:template-00,True,True,True,True
Qwen/Qwen3-32B,add_item_016,1,add_item:template-00,True,True,True,True
Qwen/Qwen3-32B,add_item_016,2,add_item:template-00,True,True,True,True
Qwen/Qwen3-32B,add_item_017,0,add_item:template-01,True,True,True,True
Qwen/Qwen3-32B,add_item_017,1,add_item:template-01,True,True,True,True
Qwen/Qwen3-32B,add_item_017,2,add_item:template-01,True,True,True,True
Qwen/Qwen3-32B,add_item_018,0,add_item:template-02,True,True,True,True
Qwen/Qwen3-32B,add_item_018,1,add_item:template-02,True,True,True,True
Qwen/Qwen3-32B,add_item_018,2,add_item:template-02,True,True,True,True
Qwen/Qwen3-32B,add_item_019,0,add_item:template-03,True,True,True,True
Qwen/Qwen3-32B,add_item_019,1,add_item:template-03,True,True,True,True
Qwen/Qwen3-32B,add_item_019,2,add_item:template-03,True,True,True,True
Qwen/Qwen3-32B,add_item_020,0,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_020,1,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_020,2,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_021,0,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_021,1,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_021,2,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_022,0,add_item:template-06,True,True,True,True
Qwen/Qwen3-32B,add_item_022,1,add_item:template-06,True,True,True,True
Qwen/Qwen3-32B,add_item_022,2,add_item:template-06,True,True,True,True
Qwen/Qwen3-32B,add_item_023,0,add_item:template-07,True,True,True,True
Qwen/Qwen3-32B,add_item_023,1,add_item:template-07,True,True,True,True
Qwen/Qwen3-32B,add_item_023,2,add_item:template-07,True,True,True,True
Qwen/Qwen3-32B,add_item_024,0,add_item:template-00,True,True,True,True
Qwen/Qwen3-32B,add_item_024,1,add_item:template-00,True,True,True,True
Qwen/Qwen3-32B,add_item_024,2,add_item:template-00,True,True,True,True
Qwen/Qwen3-32B,add_item_025,0,add_item:template-01,True,True,True,True
Qwen/Qwen3-32B,add_item_025,1,add_item:template-01,True,True,True,True
Qwen/Qwen3-32B,add_item_025,2,add_item:template-01,True,True,True,True
Qwen/Qwen3-32B,add_item_026,0,add_item:template-02,True,True,True,True
Qwen/Qwen3-32B,add_item_026,1,add_item:template-02,True,True,True,True
Qwen/Qwen3-32B,add_item_026,2,add_item:template-02,True,True,True,True
Qwen/Qwen3-32B,add_item_027,0,add_item:template-03,True,True,True,True
Qwen/Qwen3-32B,add_item_027,1,add_item:template-03,True,True,True,True
Qwen/Qwen3-32B,add_item_027,2,add_item:template-03,True,True,True,True
Qwen/Qwen3-32B,add_item_028,0,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_028,1,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_028,2,add_item:template-04,True,True,True,True
Qwen/Qwen3-32B,add_item_029,0,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_029,1,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,add_item_029,2,add_item:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_000,0,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_000,1,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_000,2,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_001,0,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_001,1,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_001,2,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_002,0,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_002,1,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_002,2,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_003,0,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_003,1,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_003,2,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_004,0,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_004,1,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_004,2,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_005,0,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_005,1,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_005,2,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_006,0,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_006,1,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_006,2,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_007,0,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_007,1,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_007,2,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_008,0,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_008,1,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_008,2,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_009,0,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_009,1,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_009,2,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_010,0,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_010,1,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_010,2,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_011,0,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_011,1,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_011,2,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_012,0,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_012,1,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_012,2,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_013,0,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_013,1,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_013,2,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_014,0,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_014,1,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_014,2,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_015,0,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_015,1,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_015,2,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_016,0,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_016,1,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_016,2,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_017,0,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_017,1,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_017,2,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_018,0,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_018,1,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_018,2,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_019,0,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_019,1,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_019,2,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_020,0,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_020,1,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_020,2,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_021,0,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_021,1,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_021,2,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_022,0,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_022,1,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_022,2,constraint_add_safe:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_023,0,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_023,1,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_023,2,constraint_add_safe:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_024,0,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_024,1,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_024,2,constraint_add_safe:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_025,0,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_025,1,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_025,2,constraint_add_safe:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_026,0,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_026,1,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_026,2,constraint_add_safe:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_027,0,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_027,1,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_027,2,constraint_add_safe:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_028,0,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_028,1,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_028,2,constraint_add_safe:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_029,0,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_029,1,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_add_safe_029,2,constraint_add_safe:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_000,0,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_000,1,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_000,2,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_001,0,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_001,1,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_001,2,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_002,0,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_002,1,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_002,2,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_003,0,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_003,1,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_003,2,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_004,0,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_004,1,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_004,2,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_005,0,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_005,1,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_005,2,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_006,0,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_006,1,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_006,2,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_007,0,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_007,1,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_007,2,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_008,0,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_008,1,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_008,2,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_009,0,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_009,1,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_009,2,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_010,0,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_010,1,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_010,2,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_011,0,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_011,1,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_011,2,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_012,0,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_012,1,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_012,2,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_013,0,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_013,1,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_013,2,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_014,0,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_014,1,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_014,2,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_015,0,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_015,1,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_015,2,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_016,0,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_016,1,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_016,2,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_017,0,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_017,1,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_017,2,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_018,0,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_018,1,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_018,2,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_019,0,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_019,1,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_019,2,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_020,0,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_020,1,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_020,2,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_021,0,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_021,1,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_021,2,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_022,0,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_022,1,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_022,2,constraint_new_conflict:template-06,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_023,0,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_023,1,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_023,2,constraint_new_conflict:template-07,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_024,0,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_024,1,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_024,2,constraint_new_conflict:template-00,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_025,0,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_025,1,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_025,2,constraint_new_conflict:template-01,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_026,0,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_026,1,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_026,2,constraint_new_conflict:template-02,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_027,0,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_027,1,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_027,2,constraint_new_conflict:template-03,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_028,0,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_028,1,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_028,2,constraint_new_conflict:template-04,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_029,0,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_029,1,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,constraint_new_conflict_029,2,constraint_new_conflict:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_000,0,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_000,1,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_000,2,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_001,0,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_001,1,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_001,2,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_002,0,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_002,1,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_002,2,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_003,0,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_003,1,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_003,2,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_004,0,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_004,1,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_004,2,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_005,0,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_005,1,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_005,2,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_006,0,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_006,1,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_006,2,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_007,0,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_007,1,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_007,2,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_008,0,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_008,1,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_008,2,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_009,0,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_009,1,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_009,2,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_010,0,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_010,1,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_010,2,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_011,0,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_011,1,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_011,2,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_012,0,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_012,1,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_012,2,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_013,0,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_013,1,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_013,2,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_014,0,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_014,1,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_014,2,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_015,0,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_015,1,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_015,2,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_016,0,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_016,1,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_016,2,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_017,0,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_017,1,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_017,2,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_018,0,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_018,1,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_018,2,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_019,0,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_019,1,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_019,2,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_020,0,modifier_add_scoped:template-04,True,True,True,True
