model,mode,case_id,replicate_index,category,semantic_program_id,template_family_id,provider_ok,latency_s,prompt_tokens,completion_tokens,estimated_cost_usd,response_sha256,json_valid,schema_valid,status_correct,order_exact,constraints_exact,state_preserved_when_blocked,semantic_ok,unsafe_state_change,unintended_drift,identity_error,identity_observable,identity_fidelity,operation_executable,authorized_write_precision,authorized_write_recall,collateral_write_count,status_error,order_error,constraint_error,operation_error,error
NousResearch/Hermes-4-70B,rewrite_with_ids,size_change_scoped_027,0,size_change_scoped,size_change_scoped:template-03,size_change_scoped:template-03,True,3.490496873855591,1320.0,157.0,0.0002344,88ead294caaa65d72720930fb3144dde9ed6842fff46340d4723ab960941319a,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,json_patch,size_change_scoped_027,0,size_change_scoped,size_change_scoped:template-03,size_change_scoped:template-03,True,5.054495334625244,1229.0,180.0,0.00023177,96d99202d7f5f7139a5d0371a86369ba7f434cf15ec75296222e9f9617f67f27,True,True,True,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,json_patch,size_change_scoped_028,0,size_change_scoped,size_change_scoped:template-04,size_change_scoped:template-04,True,3.3597118854522705,1224.0,162.0,0.00022392,987ce481d6ca16fc6bbbf434d979c45395aa50a4e1b691f838480ad8b3017985,True,True,True,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,size_change_scoped_028,0,size_change_scoped,size_change_scoped:template-04,size_change_scoped:template-04,True,2.06361985206604,1650.0,77.0,0.0002453,a4dcb0f741aff4146911132580b3be99f10ba7787f9540a216edad65f9123bf4,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,line_patch,size_change_scoped_029,0,size_change_scoped,size_change_scoped:template-05,size_change_scoped:template-05,True,2.0136919021606445,1658.0,79.0,0.00024713999999999997,a3068ce6d8da27eb6105105048998e863cd069113463c853a32a593a842fb3f2,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,json_patch,size_change_scoped_029,0,size_change_scoped,size_change_scoped:template-05,size_change_scoped:template-05,True,3.5586659908294678,1232.0,173.0,0.00022936,a9eedd2a9f6e925033dfd9245975c546608126ef9545de591be51850db97b0d7,True,True,True,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,size_change_scoped_029,0,size_change_scoped,size_change_scoped:template-05,size_change_scoped:template-05,True,2.4246068000793457,1323.0,131.0,0.00022439,2ebdf5890a0d8746bb036a31825e7274f3e66c55299ebd3b1fb1980068ccfe4d,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_000,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.7348451614379883,1642.0,137.0,0.00026826,5aed2e4bd0003790f2a84a2d2c80996c918034a44733caa4f97740b1396f3c5c,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_000,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.403303861618042,1216.0,105.0,0.00020008,91f37ca7c7fd74ae97007ca8f539c1e505b4708d391eec5f9772a32fa69f71b9,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_001,0,replace_item,replace_item:template-01,replace_item:template-01,True,2.1687121391296387,1644.0,80.0,0.00024572,dcd3e7c1f1197c51d8b150eb0488c7f36a4628733419aba0ce090239d5be6184,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_001,0,replace_item,replace_item:template-01,replace_item:template-01,True,1.7477951049804688,1218.0,78.0,0.00018954,14170664ee37d9e82fa8e91e6f24a34836530719e77996c65e77a53923ab69b5,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_000,0,replace_item,replace_item:template-00,replace_item:template-00,True,3.259133815765381,1307.0,125.0,0.00021991,945ba0b241c7212dd1860ef973e6081527c4ef0dadf47b4e8406a9f56cc12d8f,True,True,True,False,True,,False,False,False,False,True,True,True,0.0,0.0,2.0,False,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_002,0,replace_item,replace_item:template-02,replace_item:template-02,True,1.5318200588226318,1653.0,63.0,0.00024009,91d253ac737e3f7a94e6adf1b83ce79470f4dab7abe6f6eef488fdfce5e8f8b3,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_001,0,replace_item,replace_item:template-01,replace_item:template-01,True,3.5004680156707764,1309.0,162.0,0.00023497,706c62dcd58696c34a61b2cb66522f55cbac7f3afa0f57cd1743430b5454148d,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_002,0,replace_item,replace_item:template-02,replace_item:template-02,True,2.3531181812286377,1227.0,117.0,0.00020631,c78f7f832be7262a877f8c3c1152ed1296be224fa902030168c6d4d9791ca55c,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_002,0,replace_item,replace_item:template-02,replace_item:template-02,True,3.08510684967041,1318.0,164.0,0.00023694,284def967a61038f12795bdcbc9297ac6cf3129c950d1eaa304eb057ee883f7b,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_003,0,replace_item,replace_item:template-03,replace_item:template-03,True,2.412477970123291,1224.0,107.0,0.00020192000000000002,a4bf43e5a2d5b00dfefd615955fd961b07dd3568cab26701e1026c93818ac6dd,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_003,0,replace_item,replace_item:template-03,replace_item:template-03,True,2.974947929382324,1650.0,131.0,0.00026690000000000004,1943b03de9db716f33228628465dd08a24491f5af45c23c98174133cb5a62162,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_003,0,replace_item,replace_item:template-03,replace_item:template-03,True,3.33650803565979,1315.0,167.0,0.00023775,d123a31dc165dc1389e3354d8946b3809d82ad4a94b9e38a39645af4a054e0cf,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_004,0,replace_item,replace_item:template-04,replace_item:template-04,True,2.0807340145111084,1227.0,107.0,0.00020230999999999998,28bfb356cab899295792d710d293333bc6889992d1f1504267a9ca3583153c24,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_004,0,replace_item,replace_item:template-04,replace_item:template-04,True,1.9036591053009033,1653.0,99.0,0.00025449,d300780ae6201d7d16af9728dec0c056fdfc0964e7d41614b37fe0542fdbcd00,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_004,0,replace_item,replace_item:template-04,replace_item:template-04,True,3.6443419456481934,1318.0,167.0,0.00023814,d6f74f2beb61cbb791ccaa401a4603fab93e20c8fa0b1c537e2b95aae3037750,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_005,0,replace_item,replace_item:template-05,replace_item:template-05,True,2.924170970916748,1225.0,108.0,0.00020245,17d8393c330146ffbc9e6aaf43c73aa2dbcd1f5e17eb3cbff28e24279322471b,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_005,0,replace_item,replace_item:template-05,replace_item:template-05,True,3.7701618671417236,1651.0,138.0,0.00026983,cd41ea1c9c83c7dd23bb43242192f6e47f993f3f7c140635e76338184286d0ab,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_006,0,replace_item,replace_item:template-06,replace_item:template-06,True,3.1820738315582275,1310.0,125.0,0.0002203,9656dc9534f762bfffe8e7195ac6d4cf658d6120ab8b0e2b6945eaf168694f65,True,True,True,False,True,,False,False,False,False,True,True,True,0.0,0.0,2.0,False,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_005,0,replace_item,replace_item:template-05,replace_item:template-05,True,4.032490015029907,1316.0,160.0,0.00023507999999999998,b4ff18d1ecd9ff6122992bf6cbbe3040c72db3f103c41250bc08f9f66ae9896b,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_006,0,replace_item,replace_item:template-06,replace_item:template-06,True,2.5690360069274902,1645.0,128.0,0.00026504999999999996,470167e7dc082445d02bb33288270454f1894651289b2e4aad31d550cf6888ec,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_006,0,replace_item,replace_item:template-06,replace_item:template-06,True,2.5753939151763916,1219.0,142.0,0.00021527,f342943bf40780e4e817479cb7a42dabd3e761889a8dbeea36772ab4ade4a3c4,True,True,True,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_007,0,replace_item,replace_item:template-07,replace_item:template-07,True,2.92822003364563,1658.0,150.0,0.00027554,f26325ba772e551a4f1bb2829c5aa63a1f932ecb5ee8ad97ab4ca81077eddb0a,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_007,0,replace_item,replace_item:template-07,replace_item:template-07,True,3.5143110752105713,1323.0,179.0,0.00024359000000000002,44d46c8f7afffdd60c3b94020eebae856a8527dddbb635a32dae58accbec8a14,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_007,0,replace_item,replace_item:template-07,replace_item:template-07,True,2.6334168910980225,1232.0,97.0,0.00019896,c26582bdeace81638acee02b40435809c142ae99e7345a9243b13682e334f619,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,json_patch,replace_item_008,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.623008966445923,1222.0,90.0,0.00019486000000000001,bd2e34f83e678ae9bd71173bb568de4ad359de869dccabd861df649d6afb8b98,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_008,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.162959098815918,1648.0,78.0,0.00024544,206c7755f58d056e814172181794aefcecb327e0f0e8d45c13a2ec95ccd3e5cb,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_008,0,replace_item,replace_item:template-00,replace_item:template-00,True,4.008615016937256,1313.0,168.0,0.00023789,52dedb2f39ce925a6e79eabe590e43cca7232f180141c3c6e3490c6317135084,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_009,0,replace_item,replace_item:template-01,replace_item:template-01,True,2.0777010917663574,1221.0,91.0,0.00019512999999999998,e2a34327b5dde328b33839a8fbe1b3abe808ba3dc6abc97695f72619bd97264b,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_009,0,replace_item,replace_item:template-01,replace_item:template-01,True,2.3130319118499756,1647.0,80.0,0.00024611,0daaa1afc8e926ee51cb6cf7955f200def70bf4acd69880f6988bf9de25655b5,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_010,0,replace_item,replace_item:template-02,replace_item:template-02,True,2.0334651470184326,1652.0,98.0,0.00025396,dc600d1064298e8137a8dff5338877bf61922111724b8cb51f17bfe1d475bbe3,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_009,0,replace_item,replace_item:template-01,replace_item:template-01,True,3.837280035018921,1312.0,162.0,0.00023536,80a32ad9d7cf60410a78add297f0cba3021156d2a44554b8fe62e78fc87b9389,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_010,0,replace_item,replace_item:template-02,replace_item:template-02,True,3.37619686126709,1317.0,164.0,0.00023681,1c02ed2ebfe7e4b433896357247dd7a6c9b24d5ff5da3e1e3e95851e2b979fc2,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_010,0,replace_item,replace_item:template-02,replace_item:template-02,True,2.5128657817840576,1226.0,114.0,0.00020498,3c89bf07205515503ad4889fb6f83d9b5566754969c3582562c0f33107589a15,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_011,0,replace_item,replace_item:template-03,replace_item:template-03,True,2.3386600017547607,1650.0,110.0,0.0002585,6e4e74a6de5e728fad3456bbbdb445f29f85dcf6d3190fe73de724bfa4375258,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_011,0,replace_item,replace_item:template-03,replace_item:template-03,True,2.6349549293518066,1224.0,117.0,0.00020592,a7930fbc6a33c3daba736788dcb0edf0ccea645ab7452499a7baa05c7696848f,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_012,0,replace_item,replace_item:template-04,replace_item:template-04,True,1.6689631938934326,1655.0,66.0,0.00024155,b0ff9135f5dda4b1ffc28b4061f2ec3dbc00055e1a136b5192d46176551b1eee,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_011,0,replace_item,replace_item:template-03,replace_item:template-03,True,3.8933441638946533,1315.0,188.0,0.00024615,248707976fdf7e7e6da47f56d838e027dd82e4bae479c83081c08d23182281f4,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_012,0,replace_item,replace_item:template-04,replace_item:template-04,True,2.1081790924072266,1229.0,82.0,0.00019256999999999998,b936e07798bb28b1333e5beab012760a7c7df50e3d4871f03b5a02ff7b863f2d,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_012,0,replace_item,replace_item:template-04,replace_item:template-04,True,3.442481756210327,1320.0,165.0,0.00023759999999999997,f55ef1b84735478bd1f311974ef3791980d763bc01121fd81b4558a8de22cc18,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_013,0,replace_item,replace_item:template-05,replace_item:template-05,True,2.0642900466918945,1650.0,89.0,0.0002501,6acb514f1fa8d77e1c287f5ee44f92ad7f669a544158d38df8fe641fa410bc95,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_013,0,replace_item,replace_item:template-05,replace_item:template-05,True,2.6364970207214355,1224.0,122.0,0.00020792,a244d731800ee2cd2237fe135163f8c0df7d9305faa7ba98cf5558072e0b64cb,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_014,0,replace_item,replace_item:template-06,replace_item:template-06,True,2.545599937438965,1648.0,130.0,0.00026624,456c329416c11af229461b8be658df4ff4c825829969773bea65065f62d8ef07,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_014,0,replace_item,replace_item:template-06,replace_item:template-06,True,2.6988332271575928,1222.0,141.0,0.00021526,8d4a8fa8232135bff087327d39c814fe5009f32d5593093e257d16b2c619c501,True,True,True,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_013,0,replace_item,replace_item:template-05,replace_item:template-05,True,3.0599019527435303,1315.0,160.0,0.00023495,eefe7131eb063c616e54961f3c068ea3e2511baa0e45da0d10c515c39a34ab8c,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_015,0,replace_item,replace_item:template-07,replace_item:template-07,True,2.3738811016082764,1233.0,78.0,0.00019149,1f0e7f77212b00e18bfcfe9b364fbc5ad59a6554f20a07bf0c821c0a78c7cf82,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_014,0,replace_item,replace_item:template-06,replace_item:template-06,True,3.3176939487457275,1313.0,125.0,0.00022069,9656dc9534f762bfffe8e7195ac6d4cf658d6120ab8b0e2b6945eaf168694f65,True,True,True,False,True,,False,False,False,False,True,True,True,0.0,0.0,2.0,False,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_015,0,replace_item,replace_item:template-07,replace_item:template-07,True,3.721473217010498,1659.0,150.0,0.00027567,f26325ba772e551a4f1bb2829c5aa63a1f932ecb5ee8ad97ab4ca81077eddb0a,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_015,0,replace_item,replace_item:template-07,replace_item:template-07,True,3.2402219772338867,1324.0,135.0,0.00022612,601b3ff50bc5cfccb173d14d4ac0743c1d5cc98b8288b4ea005b56b6d115cc16,True,True,True,False,True,,False,False,False,False,True,True,True,0.0,0.0,2.0,False,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_016,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.3953640460968018,1222.0,112.0,0.00020366,f92516cee5912ea51f2b4d6b65833d7285770250b403512b92a4e91375fd787c,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_016,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.5358099937438965,1313.0,125.0,0.00022069,945ba0b241c7212dd1860ef973e6081527c4ef0dadf47b4e8406a9f56cc12d8f,True,True,True,False,True,,False,False,False,False,True,True,True,0.0,0.0,2.0,False,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_017,0,replace_item,replace_item:template-01,replace_item:template-01,True,2.0447990894317627,1223.0,82.0,0.00019179,1efd0b20f8ba9c720bc0750c7e44d4b6637dece1737e1e3f9432904d7e7d7066,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_016,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.3420300483703613,1648.0,104.0,0.00025584,f52e536f18cfe1aa23b5247c08150605f682a4a2e01e081f81dddda602153185,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_017,0,replace_item,replace_item:template-01,replace_item:template-01,True,2.0739152431488037,1649.0,80.0,0.00024637,9cdd7ba3eb84f9602075d30502e3a2cf672e3f7d3b785a5a797b16b0baaf4114,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_018,0,replace_item,replace_item:template-02,replace_item:template-02,True,1.739804983139038,1654.0,63.0,0.00024022,91d253ac737e3f7a94e6adf1b83ce79470f4dab7abe6f6eef488fdfce5e8f8b3,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_018,0,replace_item,replace_item:template-02,replace_item:template-02,True,2.603114128112793,1228.0,113.0,0.00020484000000000002,7be313261da5285bc546e0dcf776099d7b35ca26ba8f910a9a7acbdc3839ab92,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_017,0,replace_item,replace_item:template-01,replace_item:template-01,True,3.857110023498535,1314.0,176.0,0.00024122,a0c79509aba1ab4d1ed1f4c2696e59eafef53d2a2a1bc6576c651e14c7d7d8c2,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_019,0,replace_item,replace_item:template-03,replace_item:template-03,True,2.8934638500213623,1227.0,131.0,0.00021191,9786b54d7fc6fc62870ba8461ddd09b17eb40de33de31e376a957d108f7d615a,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_019,0,replace_item,replace_item:template-03,replace_item:template-03,True,1.6665890216827393,1653.0,70.0,0.00024289,688db8671851ffa23ea0427d6f3cf3963c8e6f319719ae8658001fb298bc4e55,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_018,0,replace_item,replace_item:template-02,replace_item:template-02,True,3.42584490776062,1319.0,162.0,0.00023627,8c14fcec19cda9aa99eb9d6a810b8aaad645dae8fcc125a45100c65afd6659d3,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_020,0,replace_item,replace_item:template-04,replace_item:template-04,True,2.096158981323242,1226.0,77.0,0.00019018,0cd654e2927c6c92bfeba1ca3c6fed3f828e1f5e7342607dbee35daaba1680dd,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_020,0,replace_item,replace_item:template-04,replace_item:template-04,True,2.1842222213745117,1652.0,83.0,0.00024796000000000003,1a35fcdf4c092ebc1ec576c2ab7e855adc236d30443837bf7e0b662478111152,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_019,0,replace_item,replace_item:template-03,replace_item:template-03,True,4.702668190002441,1318.0,213.0,0.00025654,9595045bcb14f539d07fd79b2cf32d7f696d3266418da2ab5c373bba9b21a68a,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_020,0,replace_item,replace_item:template-04,replace_item:template-04,True,4.006057024002075,1317.0,165.0,0.00023721000000000001,f55ef1b84735478bd1f311974ef3791980d763bc01121fd81b4558a8de22cc18,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_021,0,replace_item,replace_item:template-05,replace_item:template-05,True,2.8354978561401367,1224.0,115.0,0.00020512000000000001,2ab54cbe81eb23c8e19f2b74c852c10f27cf0623035af0d411076c8800c0a40f,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_021,0,replace_item,replace_item:template-05,replace_item:template-05,True,3.210391044616699,1650.0,138.0,0.0002697,b96b137eff538749ab42c7575c4d55526e96530e19e0824be7e5474b1292899c,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_021,0,replace_item,replace_item:template-05,replace_item:template-05,True,3.4918038845062256,1315.0,160.0,0.00023495,eefe7131eb063c616e54961f3c068ea3e2511baa0e45da0d10c515c39a34ab8c,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_022,0,replace_item,replace_item:template-06,replace_item:template-06,True,2.80759596824646,1315.0,125.0,0.00022095,9656dc9534f762bfffe8e7195ac6d4cf658d6120ab8b0e2b6945eaf168694f65,True,True,True,False,True,,False,False,False,False,True,True,True,0.0,0.0,2.0,False,True,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_022,0,replace_item,replace_item:template-06,replace_item:template-06,True,3.8461170196533203,1224.0,166.0,0.00022552,6188591fbbe0eb69d2713c766315b911d95d152ea7a568c4e275c29e5beb3a7e,True,True,True,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,line_patch,replace_item_022,0,replace_item,replace_item:template-06,replace_item:template-06,True,3.2418110370635986,1650.0,130.0,0.0002665,456c329416c11af229461b8be658df4ff4c825829969773bea65065f62d8ef07,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
NousResearch/Hermes-4-70B,json_patch,replace_item_023,0,replace_item,replace_item:template-07,replace_item:template-07,True,4.282464027404785,1233.0,150.0,0.00022029,2b435dacaf73ad797ee30bfa50449b98eac05bbe8716ab78931d58911cc85c6c,True,True,False,False,True,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,False,True,missing_or_stale_version_test
NousResearch/Hermes-4-70B,rewrite_with_ids,replace_item_023,0,replace_item,replace_item:template-07,replace_item:template-07,True,4.221781969070435,1324.0,179.0,0.00024372,c28d8130a8d621c7b18a21f6b65b6a6277bad51ce3940444426e89685c705c7b,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
NousResearch/Hermes-4-70B,line_patch,replace_item_024,0,replace_item,replace_item:template-00,replace_item:template-00,True,2.4002232551574707,1647.0,75.0,0.00024411,ddfb607502b6840c2f6da8fd67f18be48f64ed9862fa2249c6f393d7111c5bf6,True,True,False,False,True,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,False,False,
