model,mode,case_id,semantic_program_id,replicates_observed,provider_successes,semantic_successes,semantic_outcome_variants,exact_response_variants,replicates_expected,complete_replicate_set,all_replicates_provider_ok,all_replicates_semantic_ok,any_replicate_semantic_ok,semantic_outcome_agreement,exact_response_agreement
Qwen/Qwen3-32B,json_patch,add_item_026,add_item:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,add_item_027,add_item:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,add_item_028,add_item:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,add_item_029,add_item:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_000,constraint_add_safe:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_001,constraint_add_safe:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_002,constraint_add_safe:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_003,constraint_add_safe:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_004,constraint_add_safe:template-04,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_005,constraint_add_safe:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_006,constraint_add_safe:template-06,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_007,constraint_add_safe:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_008,constraint_add_safe:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_009,constraint_add_safe:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_010,constraint_add_safe:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_011,constraint_add_safe:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_012,constraint_add_safe:template-04,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_013,constraint_add_safe:template-05,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_014,constraint_add_safe:template-06,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_015,constraint_add_safe:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_016,constraint_add_safe:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_017,constraint_add_safe:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_018,constraint_add_safe:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_019,constraint_add_safe:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_020,constraint_add_safe:template-04,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_021,constraint_add_safe:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_022,constraint_add_safe:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_023,constraint_add_safe:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_024,constraint_add_safe:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_025,constraint_add_safe:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_add_safe_026,constraint_add_safe:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_027,constraint_add_safe:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_028,constraint_add_safe:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_add_safe_029,constraint_add_safe:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_000,constraint_new_conflict:template-00,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_001,constraint_new_conflict:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_002,constraint_new_conflict:template-02,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_003,constraint_new_conflict:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_004,constraint_new_conflict:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_005,constraint_new_conflict:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_006,constraint_new_conflict:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_007,constraint_new_conflict:template-07,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_008,constraint_new_conflict:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_009,constraint_new_conflict:template-01,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_010,constraint_new_conflict:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_011,constraint_new_conflict:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_012,constraint_new_conflict:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_013,constraint_new_conflict:template-05,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_014,constraint_new_conflict:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_015,constraint_new_conflict:template-07,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_016,constraint_new_conflict:template-00,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_017,constraint_new_conflict:template-01,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_018,constraint_new_conflict:template-02,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_019,constraint_new_conflict:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_020,constraint_new_conflict:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_021,constraint_new_conflict:template-05,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_022,constraint_new_conflict:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_023,constraint_new_conflict:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_024,constraint_new_conflict:template-00,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_025,constraint_new_conflict:template-01,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_026,constraint_new_conflict:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_027,constraint_new_conflict:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_028,constraint_new_conflict:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,constraint_new_conflict_029,constraint_new_conflict:template-05,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_000,modifier_add_scoped:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_001,modifier_add_scoped:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_002,modifier_add_scoped:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_003,modifier_add_scoped:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_004,modifier_add_scoped:template-04,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_005,modifier_add_scoped:template-05,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_006,modifier_add_scoped:template-06,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_007,modifier_add_scoped:template-07,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_008,modifier_add_scoped:template-00,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_009,modifier_add_scoped:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_010,modifier_add_scoped:template-02,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_011,modifier_add_scoped:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_012,modifier_add_scoped:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_013,modifier_add_scoped:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_014,modifier_add_scoped:template-06,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_015,modifier_add_scoped:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_016,modifier_add_scoped:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_017,modifier_add_scoped:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_018,modifier_add_scoped:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_019,modifier_add_scoped:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_020,modifier_add_scoped:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_021,modifier_add_scoped:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_022,modifier_add_scoped:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_023,modifier_add_scoped:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_024,modifier_add_scoped:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_025,modifier_add_scoped:template-01,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_026,modifier_add_scoped:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_027,modifier_add_scoped:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_028,modifier_add_scoped:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_add_scoped_029,modifier_add_scoped:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_000,modifier_reversal:template-00,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_001,modifier_reversal:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_002,modifier_reversal:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_003,modifier_reversal:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_004,modifier_reversal:template-04,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_005,modifier_reversal:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_006,modifier_reversal:template-06,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_007,modifier_reversal:template-07,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_008,modifier_reversal:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_009,modifier_reversal:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_010,modifier_reversal:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_011,modifier_reversal:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_012,modifier_reversal:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_013,modifier_reversal:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_014,modifier_reversal:template-06,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_015,modifier_reversal:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_016,modifier_reversal:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_017,modifier_reversal:template-01,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_018,modifier_reversal:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_019,modifier_reversal:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_020,modifier_reversal:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_021,modifier_reversal:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_022,modifier_reversal:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_023,modifier_reversal:template-07,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_024,modifier_reversal:template-00,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_025,modifier_reversal:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,modifier_reversal_026,modifier_reversal:template-02,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_027,modifier_reversal:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_028,modifier_reversal:template-04,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,modifier_reversal_029,modifier_reversal:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_000,quantity_decrease:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_001,quantity_decrease:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_002,quantity_decrease:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_003,quantity_decrease:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_004,quantity_decrease:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_005,quantity_decrease:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_006,quantity_decrease:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_007,quantity_decrease:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_008,quantity_decrease:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_009,quantity_decrease:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_010,quantity_decrease:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_011,quantity_decrease:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_012,quantity_decrease:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_013,quantity_decrease:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_014,quantity_decrease:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_015,quantity_decrease:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_016,quantity_decrease:template-00,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,quantity_decrease_017,quantity_decrease:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_018,quantity_decrease:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_019,quantity_decrease:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_020,quantity_decrease:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_021,quantity_decrease:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_022,quantity_decrease:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_023,quantity_decrease:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_024,quantity_decrease:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_025,quantity_decrease:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_026,quantity_decrease:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_027,quantity_decrease:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_028,quantity_decrease:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_decrease_029,quantity_decrease:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_000,quantity_increase:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_001,quantity_increase:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_002,quantity_increase:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_003,quantity_increase:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_004,quantity_increase:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_005,quantity_increase:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_006,quantity_increase:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_007,quantity_increase:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_008,quantity_increase:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_009,quantity_increase:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_010,quantity_increase:template-02,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,quantity_increase_011,quantity_increase:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_012,quantity_increase:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_013,quantity_increase:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_014,quantity_increase:template-06,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,quantity_increase_015,quantity_increase:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_016,quantity_increase:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_017,quantity_increase:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_018,quantity_increase:template-02,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,quantity_increase_019,quantity_increase:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,quantity_increase_020,quantity_increase:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_021,quantity_increase:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_022,quantity_increase:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_023,quantity_increase:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_024,quantity_increase:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_025,quantity_increase:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_026,quantity_increase:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_027,quantity_increase:template-03,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,quantity_increase_028,quantity_increase:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,quantity_increase_029,quantity_increase:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_000,remove_scoped_duplicate:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_001,remove_scoped_duplicate:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_002,remove_scoped_duplicate:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_003,remove_scoped_duplicate:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_004,remove_scoped_duplicate:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_005,remove_scoped_duplicate:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_006,remove_scoped_duplicate:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_007,remove_scoped_duplicate:template-07,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_008,remove_scoped_duplicate:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_009,remove_scoped_duplicate:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_010,remove_scoped_duplicate:template-02,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_011,remove_scoped_duplicate:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_012,remove_scoped_duplicate:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_013,remove_scoped_duplicate:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_014,remove_scoped_duplicate:template-06,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_015,remove_scoped_duplicate:template-07,3,3,0,1,3,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_016,remove_scoped_duplicate:template-00,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_017,remove_scoped_duplicate:template-01,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_018,remove_scoped_duplicate:template-02,3,3,0,1,2,3,True,True,False,False,True,False
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_019,remove_scoped_duplicate:template-03,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_020,remove_scoped_duplicate:template-04,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_021,remove_scoped_duplicate:template-05,3,3,0,1,1,3,True,True,False,False,True,True
Qwen/Qwen3-32B,json_patch,remove_scoped_duplicate_022,remove_scoped_duplicate:template-06,3,3,0,1,1,3,True,True,False,False,True,True
