model,mode,case_id,category,provider_ok,latency_s,prompt_tokens,completion_tokens,json_valid,schema_valid,status_correct,order_exact,constraints_exact,state_preserved_when_blocked,semantic_ok,unsafe_state_change,unintended_drift,identity_error,operation_executable,status_error,order_error,constraint_error,operation_error,error
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,add_item_004,add_item,True,8.338245153427124,1604,127,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,add_item_002,add_item,True,9.13698697090149,1607,148,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,add_item_009,add_item,True,5.890766859054565,1603,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,add_item_008,add_item,True,7.270025014877319,1608,179,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_001,remove_scoped_duplicate,True,4.510730028152466,1651,108,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_002,remove_scoped_duplicate,True,4.421865940093994,1687,100,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_000,remove_scoped_duplicate,True,7.781394004821777,1680,206,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_005,remove_scoped_duplicate,True,4.721667051315308,1687,100,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_003,remove_scoped_duplicate,True,7.989837646484375,1683,190,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_004,remove_scoped_duplicate,True,8.571665048599243,1652,178,True,True,False,False,True,False,False,False,True,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_008,remove_scoped_duplicate,True,6.501627206802368,1688,152,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_006,remove_scoped_duplicate,True,8.50282907485962,1682,210,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_000,quantity_increase,True,6.283623933792114,1637,144,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_007,remove_scoped_duplicate,True,8.026439905166626,1653,175,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,remove_scoped_duplicate_009,remove_scoped_duplicate,True,8.618951797485352,1685,190,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_001,quantity_increase,True,7.337868928909302,1640,170,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_003,quantity_increase,True,11.673862934112549,1640,142,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_006,quantity_increase,True,9.579365968704224,1639,142,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_009,quantity_increase,True,7.52338981628418,1642,142,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_004,quantity_increase,True,11.282170057296753,1641,168,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_007,quantity_increase,True,10.404361009597778,1642,168,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_002,quantity_increase,True,13.872905969619751,1644,177,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_008,quantity_increase,True,9.153565168380737,1645,177,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_increase_005,quantity_increase,True,11.693681955337524,1644,177,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_002,quantity_decrease,True,5.876999378204346,1645,149,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_008,quantity_decrease,True,5.898900032043457,1646,149,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_001,quantity_decrease,True,20.695996284484863,1640,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_000,quantity_decrease,True,20.78169894218445,1634,149,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_003,quantity_decrease,True,20.697237014770508,1637,144,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_007,quantity_decrease,True,20.490166664123535,1642,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_005,quantity_decrease,True,20.832602977752686,1645,149,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_006,quantity_decrease,True,20.738317012786865,1636,149,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_004,quantity_decrease,True,21.72833490371704,1641,170,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,quantity_decrease_009,quantity_decrease,True,10.976619958877563,1639,144,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_001,modifier_add_scoped,True,5.368234157562256,1645,150,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_000,modifier_add_scoped,True,6.833360195159912,1642,153,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_002,modifier_add_scoped,True,6.360430955886841,1648,155,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_003,modifier_add_scoped,True,6.2061498165130615,1645,153,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_004,modifier_add_scoped,True,6.053209066390991,1646,150,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_006,modifier_add_scoped,True,6.574090957641602,1644,165,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_005,modifier_add_scoped,True,7.2303221225738525,1648,183,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_007,modifier_add_scoped,True,6.907175064086914,1647,150,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_001,modifier_reversal,True,4.832329034805298,1614,106,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_002,modifier_reversal,True,5.194255113601685,1616,118,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_000,modifier_reversal,True,5.699620962142944,1648,147,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_009,modifier_add_scoped,True,6.408968925476074,1647,153,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_005,modifier_reversal,True,4.323554039001465,1616,118,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_004,modifier_reversal,True,5.015251874923706,1615,106,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_add_scoped_008,modifier_add_scoped,True,8.65610408782959,1649,183,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_003,modifier_reversal,True,5.447609186172485,1651,147,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_002,size_change_scoped,True,3.6707258224487305,1650,106,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_006,modifier_reversal,True,5.409582138061523,1650,147,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_008,modifier_reversal,True,4.915863037109375,1617,138,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_007,modifier_reversal,True,6.093338251113892,1616,106,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_003,size_change_scoped,True,6.286133766174316,1652,109,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_001,size_change_scoped,True,7.147819995880127,1645,171,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,modifier_reversal_009,modifier_reversal,True,8.01200008392334,1653,147,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_000,size_change_scoped,True,8.428586959838867,1649,155,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_004,size_change_scoped,True,5.237475156784058,1646,105,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_005,size_change_scoped,True,5.325911998748779,1650,106,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_006,size_change_scoped,True,5.571728944778442,1651,109,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_009,size_change_scoped,True,5.566949844360352,1654,109,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_007,size_change_scoped,True,8.612807035446167,1647,171,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,size_change_scoped_008,size_change_scoped,True,7.429456949234009,1651,194,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_000,replace_item,True,8.18271517753601,1640,164,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_001,replace_item,True,8.729994058609009,1642,177,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_004,replace_item,True,8.28353476524353,1643,208,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_002,replace_item,True,9.446274995803833,1651,193,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_003,replace_item,True,10.623481750488281,1643,223,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_006,replace_item,True,7.391473770141602,1642,163,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_007,replace_item,True,7.249787330627441,1644,187,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_005,replace_item,True,9.25860595703125,1651,201,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_008,replace_item,True,7.548850059509277,1652,170,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_001,constraint_add_safe,True,5.403028964996338,1598,118,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,replace_item_009,replace_item,True,7.9723122119903564,1645,184,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_000,constraint_add_safe,True,7.023658037185669,1638,161,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_002,constraint_add_safe,True,5.602907180786133,1605,126,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_004,constraint_add_safe,True,4.826343297958374,1599,111,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_005,constraint_add_safe,True,5.729965925216675,1605,135,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_003,constraint_add_safe,True,6.916529178619385,1641,164,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_007,constraint_add_safe,True,5.094651937484741,1600,127,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_006,constraint_add_safe,True,6.701594114303589,1640,161,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_000,constraint_new_conflict,True,4.643944978713989,1601,120,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_008,constraint_add_safe,True,5.682362794876099,1606,146,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_001,constraint_new_conflict,True,4.481281042098999,1607,116,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_add_safe_009,constraint_add_safe,True,6.326114177703857,1643,163,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_002,constraint_new_conflict,True,5.222733974456787,1608,131,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_003,constraint_new_conflict,True,4.921335935592651,1604,124,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_004,constraint_new_conflict,True,5.049650192260742,1608,131,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_005,constraint_new_conflict,True,5.096663951873779,1608,141,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_007,constraint_new_conflict,True,5.572511434555054,1609,116,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_006,constraint_new_conflict,True,6.106446266174316,1603,125,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_008,constraint_new_conflict,True,6.48533034324646,1609,132,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,constraint_new_conflict_009,constraint_new_conflict,True,6.189949989318848,1606,125,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_001,unavailable_add,True,6.227099895477295,1600,106,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_000,unavailable_add,True,7.09520411491394,1597,125,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_002,unavailable_add,True,7.745229721069336,1606,134,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_003,unavailable_add,True,6.947404623031616,1600,125,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_005,unavailable_add,True,6.199192762374878,1606,122,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_004,unavailable_add,True,6.906448125839233,1601,135,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_006,unavailable_add,True,6.4214558601379395,1599,125,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_007,unavailable_add,True,6.446141242980957,1602,121,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_008,unavailable_add,True,6.978921175003052,1607,134,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_000,stale_reference,True,4.181267023086548,1596,120,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,unavailable_add_009,unavailable_add,True,6.636029958724976,1602,125,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_003,stale_reference,True,4.291761159896851,1599,124,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_001,stale_reference,True,7.304941177368164,1600,136,True,True,False,False,False,False,False,True,True,False,True,True,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_002,stale_reference,True,6.8792479038238525,1603,123,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_007,stale_reference,True,4.315895080566406,1602,136,True,True,False,False,False,False,False,True,True,False,True,True,True,True,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_005,stale_reference,True,6.81692099571228,1603,127,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_004,stale_reference,True,7.49591588973999,1601,140,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_006,stale_reference,True,5.923260927200317,1598,114,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_008,stale_reference,True,6.171833038330078,1604,121,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,rewrite,stale_reference_009,stale_reference,True,6.105649709701538,1601,124,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_001,add_item,True,5.815475940704346,2054,156,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_004,add_item,True,6.136243104934692,2055,166,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_006,add_item,True,6.060372829437256,2051,55,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_000,add_item,True,11.066020250320435,2049,159,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_000,remove_scoped_duplicate,True,3.525852918624878,2135,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_008,add_item,True,7.234572172164917,2059,215,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_005,add_item,True,11.798389911651611,2058,167,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_007,add_item,True,11.547983169555664,2056,158,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_002,add_item,True,14.534225225448608,2058,215,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_004,remove_scoped_duplicate,True,3.8732752799987793,2105,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_001,remove_scoped_duplicate,True,7.869405031204224,2104,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_006,remove_scoped_duplicate,True,3.671895980834961,2137,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_003,remove_scoped_duplicate,True,6.836836099624634,2138,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_002,remove_scoped_duplicate,True,6.870332956314087,2142,114,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_003,add_item,True,18.876821041107178,2052,297,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,add_item_009,add_item,True,13.10495114326477,2054,159,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_005,remove_scoped_duplicate,True,5.937127113342285,2142,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_007,remove_scoped_duplicate,True,4.6171722412109375,2106,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_008,remove_scoped_duplicate,True,4.650485992431641,2143,114,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,remove_scoped_duplicate_009,remove_scoped_duplicate,True,4.520465850830078,2140,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_001,quantity_increase,True,5.207812070846558,2093,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_000,quantity_increase,True,5.260064125061035,2090,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_002,quantity_increase,True,5.317961931228638,2097,146,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_003,quantity_increase,True,5.242471933364868,2093,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_004,quantity_increase,True,5.889226913452148,2094,158,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_008,quantity_increase,True,2.609755039215088,2098,66,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_006,quantity_increase,True,5.65894079208374,2092,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_decrease_000,quantity_decrease,True,5.689478874206543,2087,107,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_005,quantity_increase,True,8.719119787216187,2097,189,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_007,quantity_increase,True,8.062088012695312,2095,158,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_increase_009,quantity_increase,True,7.767977952957153,2095,157,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Meta-Llama-3.1-8B-Instruct,line_patch,quantity_decrease_001,quantity_decrease,True,7.367254018783569,2093,152,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
