model,mode,case_id,category,provider_ok,latency_s,prompt_tokens,completion_tokens,json_valid,schema_valid,status_correct,order_exact,constraints_exact,state_preserved_when_blocked,semantic_ok,unsafe_state_change,unintended_drift,identity_error,operation_executable,status_error,order_error,constraint_error,operation_error,error
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_010,constraint_new_conflict,True,1.5791010856628418,1542,107,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_009,constraint_new_conflict,True,1.7204458713531494,1545,103,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_011,constraint_new_conflict,True,1.5904290676116943,1539,108,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_013,constraint_new_conflict,True,1.6556737422943115,1537,116,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_020,constraint_new_conflict,True,0.8304440975189209,1540,48,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_015,constraint_new_conflict,True,1.8867218494415283,1544,126,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_024,constraint_new_conflict,True,1.123816967010498,1541,67,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_017,constraint_new_conflict,True,1.5890660285949707,1547,108,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_018,constraint_new_conflict,True,1.6948511600494385,1544,115,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_025,constraint_new_conflict,True,1.4290869235992432,1547,89,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_014,constraint_new_conflict,True,2.50398325920105,1540,164,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_019,constraint_new_conflict,True,1.7811260223388672,1542,108,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_026,constraint_new_conflict,True,1.4261579513549805,1542,83,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_023,constraint_new_conflict,True,2.2839176654815674,1544,139,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_002,unavailable_add,True,0.8937788009643555,1540,58,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_021,constraint_new_conflict,True,2.426703929901123,1537,163,True,True,False,False,False,False,False,True,True,False,True,True,True,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_028,constraint_new_conflict,True,1.7501962184906006,1546,104,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_022,constraint_new_conflict,True,2.6151680946350098,1542,158,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_027,constraint_new_conflict,True,1.854443073272705,1542,111,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,constraint_new_conflict_029,constraint_new_conflict,True,1.7685737609863281,1540,112,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_000,unavailable_add,True,1.832406759262085,1531,120,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_001,unavailable_add,True,1.6285619735717773,1534,102,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_005,unavailable_add,True,1.4885127544403076,1542,87,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_004,unavailable_add,True,1.5621743202209473,1536,95,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_003,unavailable_add,True,1.9117400646209717,1535,123,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_007,unavailable_add,True,1.2203168869018555,1535,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_008,unavailable_add,True,1.235503911972046,1537,72,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_013,unavailable_add,True,0.9003887176513672,1541,49,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_006,unavailable_add,True,1.6710309982299805,1534,93,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_010,unavailable_add,True,1.3462228775024414,1539,81,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_009,unavailable_add,True,1.5924668312072754,1537,95,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_015,unavailable_add,True,1.0465619564056396,1536,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_012,unavailable_add,True,1.5054426193237305,1538,91,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_018,unavailable_add,True,1.1874072551727295,1541,79,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_011,unavailable_add,True,2.068152904510498,1535,138,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_016,unavailable_add,True,1.43821382522583,1537,96,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_017,unavailable_add,True,1.640876054763794,1539,108,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_022,unavailable_add,True,1.3434607982635498,1539,91,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_019,unavailable_add,True,1.7700631618499756,1538,122,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_020,unavailable_add,True,1.5705928802490234,1535,108,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_014,unavailable_add,True,2.455927848815918,1537,169,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_025,unavailable_add,True,1.3798649311065674,1539,93,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_026,unavailable_add,True,1.2109308242797852,1539,84,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_000,stale_reference,True,0.9756488800048828,1538,61,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_021,unavailable_add,True,2.3617939949035645,1541,136,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_029,unavailable_add,True,1.3345258235931396,1544,96,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_003,stale_reference,True,0.8680629730224609,1545,59,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_024,unavailable_add,True,1.9641828536987305,1536,139,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_027,unavailable_add,True,1.7277488708496094,1538,122,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_028,unavailable_add,True,1.7029750347137451,1541,119,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,unavailable_add_023,unavailable_add,True,2.3597817420959473,1536,164,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_002,stale_reference,True,1.371433973312378,1545,85,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_001,stale_reference,True,1.439993143081665,1542,94,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_005,stale_reference,True,1.165978193283081,1543,68,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_004,stale_reference,True,1.3680062294006348,1546,72,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_008,stale_reference,True,1.1923367977142334,1544,62,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_007,stale_reference,True,1.209296703338623,1584,63,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_011,stale_reference,True,1.186251163482666,1545,68,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_009,stale_reference,True,1.3338840007781982,1545,77,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_013,stale_reference,True,1.1579639911651611,1542,69,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_010,stale_reference,True,1.517719030380249,1544,85,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_014,stale_reference,True,1.15256667137146,1546,65,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_012,stale_reference,True,1.569486141204834,1548,88,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_006,stale_reference,True,1.8543500900268555,1543,96,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_016,stale_reference,True,1.110807180404663,1544,58,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_015,stale_reference,True,1.5046179294586182,1585,82,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_017,stale_reference,True,1.4496068954467773,1547,82,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_019,stale_reference,True,1.2203829288482666,1548,62,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_021,stale_reference,True,1.2383508682250977,1542,73,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_023,stale_reference,True,1.083259105682373,1585,69,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_022,stale_reference,True,1.2497889995574951,1548,74,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_018,stale_reference,True,1.5726301670074463,1546,93,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_020,stale_reference,True,1.4381239414215088,1545,91,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_024,stale_reference,True,1.1686480045318604,1543,76,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_027,stale_reference,True,0.89982008934021,1548,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_029,stale_reference,True,0.6490743160247803,1545,57,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_025,stale_reference,True,1.210649013519287,1547,93,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_026,stale_reference,True,1.1510720252990723,1544,71,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,stale_reference_028,stale_reference,True,1.1533970832824707,1551,116,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_000,add_item,True,5.405463218688965,1654,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_008,add_item,True,4.90825080871582,1660,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_004,add_item,True,5.110824108123779,1660,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_001,add_item,True,5.3110511302948,1661,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_010,add_item,True,4.986822843551636,1656,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_002,add_item,True,5.328511953353882,1657,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_009,add_item,True,5.018515110015869,1664,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_005,add_item,True,5.93503999710083,1661,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_007,add_item,True,7.152275323867798,1703,146,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_011,add_item,True,6.761512756347656,1701,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_003,add_item,True,7.319493055343628,1701,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_006,add_item,True,7.316474199295044,1707,155,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_016,add_item,True,4.370149850845337,1660,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_012,add_item,True,4.581431150436401,1662,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_017,add_item,True,4.6452250480651855,1666,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_018,add_item,True,4.646878242492676,1658,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_013,add_item,True,5.103514909744263,1660,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_020,add_item,True,3.480241060256958,1659,80,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_015,add_item,True,6.241714239120483,1704,146,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_019,add_item,True,5.5946738719940186,1704,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_014,add_item,True,6.774639129638672,1710,155,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_021,add_item,True,4.768122911453247,1660,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_023,add_item,True,5.636808395385742,1704,146,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_022,add_item,True,6.116457939147949,1712,155,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_024,add_item,True,4.525022983551025,1659,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_025,add_item,True,4.700836896896362,1666,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_028,add_item,True,4.3236260414123535,1665,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_026,add_item,True,4.664597988128662,1656,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_001,remove_scoped_duplicate,True,3.0592691898345947,1712,79,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_029,add_item,True,4.862428903579712,1663,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_000,remove_scoped_duplicate,True,4.776096820831299,1740,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,add_item_027,add_item,True,6.324242115020752,1704,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_002,remove_scoped_duplicate,True,4.737029790878296,1743,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_003,remove_scoped_duplicate,True,4.7361390590667725,1742,114,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_004,remove_scoped_duplicate,True,4.649317979812622,1730,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_005,remove_scoped_duplicate,True,4.846385955810547,1745,111,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_006,remove_scoped_duplicate,True,4.784912824630737,1748,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_008,remove_scoped_duplicate,True,4.473905086517334,1746,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_010,remove_scoped_duplicate,True,4.611419916152954,1742,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_009,remove_scoped_duplicate,True,5.004019021987915,1715,116,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_011,remove_scoped_duplicate,True,4.532120943069458,1742,114,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_012,remove_scoped_duplicate,True,4.397843837738037,1732,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_013,remove_scoped_duplicate,True,4.451322793960571,1744,111,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_015,remove_scoped_duplicate,True,4.4709391593933105,1759,115,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_014,remove_scoped_duplicate,True,4.581840991973877,1751,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_007,remove_scoped_duplicate,True,7.627685070037842,1758,182,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_016,remove_scoped_duplicate,True,4.445403814315796,1746,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_017,remove_scoped_duplicate,True,4.737185001373291,1717,116,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_018,remove_scoped_duplicate,True,4.546968936920166,1744,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_020,remove_scoped_duplicate,True,4.2030930519104,1729,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_019,remove_scoped_duplicate,True,4.5125579833984375,1745,114,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_021,remove_scoped_duplicate,True,4.581488132476807,1744,111,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_025,remove_scoped_duplicate,True,3.3624231815338135,1717,79,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_022,remove_scoped_duplicate,True,4.580020904541016,1753,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_024,remove_scoped_duplicate,True,4.696555852890015,1745,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_023,remove_scoped_duplicate,True,4.828730821609497,1759,115,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_026,remove_scoped_duplicate,True,4.700387954711914,1742,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_028,remove_scoped_duplicate,True,4.464585065841675,1735,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_027,remove_scoped_duplicate,True,4.643026828765869,1745,114,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,remove_scoped_duplicate_029,remove_scoped_duplicate,True,4.5710179805755615,1747,111,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_000,quantity_increase,True,4.455583095550537,1696,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_002,quantity_increase,True,4.445749998092651,1703,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_001,quantity_increase,True,4.52009916305542,1699,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_003,quantity_increase,True,4.449342966079712,1699,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_008,quantity_increase,True,3.0537281036376953,1702,74,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_005,quantity_increase,True,4.397495985031128,1703,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_004,quantity_increase,True,4.702911853790283,1702,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_007,quantity_increase,True,4.577401161193848,1700,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_006,quantity_increase,True,4.649628162384033,1700,110,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
meta-llama/Llama-3.3-70B-Instruct,rewrite,quantity_increase_009,quantity_increase,True,4.435086250305176,1702,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
